Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],iBAQ W_glu_1,iBAQ W_glu_2,iBAQ PLAS30_1,iBAQ PLAS30_2,iBAQ mass W_glu_1,iBAQ mass W_glu_2,iBAQ mass PLAS30_1,iBAQ mass PLAS30_2,Mori sector,wt_mass_fraction_poor,rela_mass_fraction_poor
P64610,Uncharacterized protein YrbL,yrbL,24.345,41354.0,43221.0,29710.0,24692.0,1006763.13,1052215.2449999999,723289.95,601126.74,U,,
P64612,Cell division protein ZapE,zapE,43.063,101190.0,104340.0,103910.0,108110.0,4357544.970000001,4493193.42,4474676.33,4655540.930000001,S,,
P64624,Uncharacterized protein YheO,yheO,26.82,102530.0,96357.0,113270.0,113480.0,2749854.6,2584294.74,3037901.4,3043533.6,S,,
P64636,GMP/IMP nucleotidase YrfG,yrfG,25.399,88641.0,84487.0,56193.0,53256.0,2251392.759,2145885.313,1427246.007,1352649.144,U,,
P65292,Uncharacterized lipoprotein YgdI,ygdI,8.1741,62075.0,61431.0,248520.0,284220.0,507407.25749999995,502143.13709999993,2031427.3319999997,2323242.7019999996,S,,
P65294,Uncharacterized lipoprotein YgdR,ygdR,7.8768,37136.0,9527.4,63921.0,36808.0,292512.8448,75045.42432,503492.9328,289929.25440000003,S,,
P65367,Uncharacterized protein YqcA,yqcA,16.274,123230.0,126640.0,215470.0,243410.0,2005445.02,2060939.36,3506558.7800000003,3961254.3400000003,S,,
P65556,Uncharacterized Nudix hydrolase YfcD,yfcD,20.376,336380.0,316280.0,262990.0,274030.0,6854078.880000001,6444521.28,5358684.24,5583635.28,C,,
P65807,Uncharacterized protein YgeY,ygeY,44.803,0.0,0.0,87.89,327.51,0.0,0.0,3937.7356699999996,14673.430529999998,U,,
P65870,"6-carboxy-5,6,7,8-tetrahydropterin synthase",queD,13.773,150640.0,144080.0,84322.0,88279.0,2074764.72,1984413.8399999999,1161366.906,1215866.667,R,,
P66817,DnaA initiator-associating protein DiaA,diaA,21.106,118240.0,116050.0,145060.0,175110.0,2495573.4400000004,2449351.3000000003,3061636.3600000003,3695871.66,S',,
P66948,Beta-barrel assembly-enhancing protease,bepA,53.907,84224.0,70551.0,101450.0,112540.0,4540263.168,3803192.7569999998,5468865.149999999,6066693.779999999,S,,
P67080,UPF0001 protein YggS,yggS,25.787,219980.0,233620.0,207040.0,188090.0,5672624.26,6024358.9399999995,5338940.4799999995,4850276.83,R,,
P67087,Ribosomal RNA small subunit methyltransferase I,rsmI,31.348,215900.0,215110.0,199450.0,205150.0,6768033.2,6743268.279999999,6252358.6,6431042.2,A',,
P67095,Phosphodiesterase YfcE,yfcE,20.122,349630.0,327480.0,547890.0,567750.0,7035254.86,6589552.56,11024642.58,11424265.5,S',,
P67127,UPF0053 inner membrane protein YgdQ,ygdQ,26.157,8083.1,7086.5,3274.0,3591.8,211429.6467,185361.5805,85638.018,93950.7126,U,,
P67244,UPF0114 protein YqhA,yqhA,18.641,59199.0,74387.0,70062.0,76762.0,1103528.559,1386648.0669999998,1306025.7419999999,1430920.4419999998,S',,
P67338,UPF0181 protein YoaH,yoaH,6.5542,9713.8,12658.0,14779.0,16182.0,63666.187959999996,82963.0636,96864.5218,106060.0644,U,,
P67430,HTH-type transcriptional repressor NemR,nemR,22.275,2543.6,2455.5,2970.9,2943.5,56658.689999999995,54696.2625,66176.7975,65566.4625,U,,
P67553,UPF0257 lipoprotein YnfC,ynfC,26.507,17248.0,16835.0,15666.0,19383.0,457192.73600000003,446245.34500000003,415258.662,513785.18100000004,U,,
P67601,UPF0266 membrane protein YobD,yobD,17.615,15117.0,20314.0,13818.0,11766.0,266285.95499999996,357831.11,243404.06999999998,207258.08999999997,U,,
P67603,UPF0267 protein YqfB,yqfB,11.905,272660.0,278940.0,347640.0,369550.0,3246017.3,3320780.6999999997,4138654.1999999997,4399492.75,S',,
P67624,UPF0270 protein YheU,yheU,8.4695,10966.0,39914.0,42095.0,40449.0,92876.537,338051.623,356523.6025,342582.8055,S,,
P67660,Uncharacterized HTH-type transcriptional regulator YhaJ,yhaJ,33.256,41072.0,35243.0,105350.0,123260.0,1365890.432,1172041.208,3503519.6,4099134.56,S,,
P67662,HTH-type transcriptional activator AaeR,aaeR,34.516,20811.0,21642.0,25783.0,29766.0,718312.4759999999,746995.272,889926.0279999999,1027403.2559999999,U,,
P67697,Antitoxin HicB,hicB,15.246,80825.0,76519.0,46866.0,43731.0,1232257.95,1166608.674,714519.036,666722.826,U,,
P67699,Uncharacterized HTH-type transcriptional regulator YddM,yddM,10.401,8706.2,6505.1,8120.7,10752.0,90553.18620000001,67659.5451,84463.4007,111831.552,U,,
P67701,Antitoxin HigA,higA,14.995,0.0,0.0,0.0,20754.0,0.0,0.0,0.0,311206.23,U,,
P67762,UPF0306 protein YhbP,yhbP,16.776,20972.0,29383.0,34827.0,43382.0,351826.272,492929.208,584257.752,727776.432,U,,
P67826,Copper homeostasis protein CutC,cutC,26.761,78899.0,79886.0,164570.0,180440.0,2111416.139,2137829.246,4404057.77,4828754.84,S',,
P67910,ADP-L-glycero-D-manno-heptose-6-epimerase,hldD,34.893,776950.0,763310.0,706740.0,719900.0,27110116.35,26634175.830000002,24660278.82,25119470.7,A',,
P68066,Autonomous glycyl radical cofactor,grcA,14.284,1167600.0,1353100.0,1808500.0,1828300.0,16677998.4,19327680.400000002,25832614.0,26115437.200000003,S,,
P68191,Stationary-phase-induced ribosome-associated protein,sra,5.0958,2867.4,855.73,71921.0,35073.0,14611.69692,4360.628933999999,366495.0318,178724.99339999998,S,,
P68206,UPF0337 protein YjbJ,yjbJ,8.3252,26980.0,28151.0,140050.0,163280.0,224613.896,234362.70520000003,1165944.26,1359338.6560000002,S',,
P68398,tRNA-specific adenosine deaminase,tadA,18.717,23321.0,22387.0,19691.0,22122.0,436499.15699999995,419017.479,368556.447,414057.474,U,,
P68567,Ribosomal RNA small subunit methyltransferase J,rsmJ,26.949,45082.0,51897.0,37820.0,53220.0,1214914.818,1398572.253,1019211.18,1434225.78,A',,
P68679,30S ribosomal protein S21,rpsU,8.4999,12996000.0,13491000.0,9797100.0,9052000.0,110464700.4,114672150.9,83274370.29,76941094.8,R,,
P68688,Glutaredoxin-1,grxA,9.6847,91598.0,98853.0,125490.0,138360.0,887099.1505999999,957361.6490999999,1215333.003,1339975.092,A',,
P68699,ATP synthase subunit c,atpE,8.256,1955600.0,1860700.0,1706400.0,1615500.0,16145433.6,15361939.200000001,14088038.4,13337568.0,S',,
P68739,Endonuclease V,nfi,24.672,19721.0,21451.0,42943.0,49162.0,486556.512,529239.072,1059489.696,1212924.864,S,,
P68767,Cytosol aminopeptidase,pepA,54.879,450630.0,477900.0,718180.0,781830.0,24730123.77,26226674.099999998,39413000.22,42906048.57,S',,
P68919,50S ribosomal protein L25,rplY,10.693,4849400.0,5035100.0,5534800.0,5207100.0,51854634.199999996,53840324.3,59183616.4,55679520.3,R,,
P69054,Succinate dehydrogenase cytochrome b556 subunit,sdhC,14.299,935580.0,1009900.0,756570.0,879510.0,13377858.42,14440560.1,10818194.43,12576113.49,C,,
P69222,Translation initiation factor IF-1,infA,8.2495,2013100.0,1945600.0,1379300.0,1198400.0,16607068.45,16050227.2,11378535.35,9886200.799999999,R,,
P69228,Transcriptional regulatory protein BaeR,baeR,27.656,106170.0,101530.0,186390.0,207580.0,2936237.52,2807913.6799999997,5154801.84,5740832.4799999995,S',,
P69346,Antitoxin YefM,yefM,9.3075,25240.0,23844.0,25237.0,26936.0,234921.3,221928.02999999997,234893.37749999997,250706.81999999998,S',,
P69348,Toxin YoeB,yoeB,10.216,15690.0,18742.0,16600.0,18626.0,160289.03999999998,191468.272,169585.59999999998,190283.216,U,,
P69380,Ferrous-iron efflux pump FieF,fieF,32.927,20966.0,20191.0,24508.0,27363.0,690347.482,664829.057,806974.916,900981.5009999999,U,,
P69411,Outer membrane lipoprotein RcsF,rcsF,14.163,576680.0,543500.0,543960.0,610250.0,8167518.84,7697590.5,7704105.48,8642970.75,S,,
P69423,Sec-independent protein translocase protein TatC,tatC,28.876,30502.0,30597.0,25238.0,32067.0,880775.7520000001,883518.9720000001,728772.488,925966.692,R,,
P69425,Sec-independent protein translocase protein TatB,tatB,18.421,61248.0,51696.0,46663.0,57935.0,1128249.408,952292.016,859579.123,1067220.635,S',,
P69428,Sec-independent protein translocase protein TatA,tatA,9.6639,645400.0,626700.0,710200.0,785840.0,6237081.06,6056366.13,6863301.78,7594279.176,S',,
P69441,Adenylate kinase,adk,23.586,1816400.0,1732500.0,1887100.0,2131700.0,42841610.4,40862745.0,44509140.599999994,50278276.199999996,A,,
P69451,Long-chain-fatty-acid--CoA ligase,fadD,62.331,35488.0,31919.0,42467.0,40717.0,2212002.528,1989543.189,2647010.577,2537931.327,S,,
P69488,Divalent-cation tolerance protein CutA,cutA,12.331,161800.0,123950.0,365110.0,408540.0,1995155.7999999998,1528427.45,4502171.41,5037706.74,U,,
P69490,Cytochrome c-type biogenesis protein CcmE,ccmE,17.698,23555.0,27886.0,10844.0,23141.0,416876.39,493526.428,191917.112,409549.418,U,,
P69503,Adenine phosphoribosyltransferase,apt,19.859,429200.0,517050.0,297110.0,293280.0,8523482.8,10268095.950000001,5900307.49,5824247.5200000005,R,,
P69776,Major outer membrane lipoprotein Lpp,lpp,8.3234,3103900.0,2846300.0,3199200.0,3476900.0,25835001.259999998,23690893.419999998,26628221.279999997,28939629.459999997,S',,
P69783,Glucose-specific phosphotransferase enzyme IIA component,crr,18.251,3286700.0,3486800.0,4741700.0,4984500.0,59985561.7,63637586.800000004,86540766.7,90972109.5,A',,
P69786,PTS system glucose-specific EIICB component;Glucose permease IIC component;Glucose-specific phosphotransferase enzyme IIB component,ptsG,50.676,2235700.0,2199300.0,1085600.0,1134000.0,113296333.2,111451726.8,55013865.6,57466584.0,U,,
P69791,"N,N-diacetylchitobiose-specific phosphotransferase enzyme IIA component",chbA,12.748,5234.8,5675.8,2918.7,3021.0,66733.2304,72355.0984,37207.5876,38511.708,U,,
P69795,"N,N-diacetylchitobiose-specific phosphotransferase enzyme IIB component",chbB,11.426,44225.0,51663.0,62949.0,59599.0,505314.85000000003,590301.438,719255.274,680978.174,S,,
P69797,PTS system mannose-specific EIIAB component;Mannose-specific phosphotransferase enzyme IIA component;Mannose-specific phosphotransferase enzyme IIB component,manX,35.047,841160.0,854760.0,1032900.0,1099400.0,29480134.519999996,29956773.72,36200046.3,38530671.8,A,,
P69801,Mannose permease IIC component,manY,27.635,819930.0,862520.0,869710.0,912240.0,22658765.55,23835740.200000003,24034435.85,25209752.400000002,A,,
P69805,Mannose permease IID component,manZ,30.955,471960.0,486660.0,546230.0,582920.0,14609521.799999999,15064560.299999999,16908549.65,18044288.599999998,A,,
P69811,Multiphosphoryl transfer protein;Phosphocarrier protein HPr;Fructose-specific phosphotransferase enzyme IIA component,fruB,39.647,46546.0,56926.0,58698.0,66332.0,1845409.2619999999,2256945.122,2327199.6059999997,2629864.804,S',,
P69822,Ascorbate-specific phosphotransferase enzyme IIB component,ulaB,10.896,1527.2,1650.2,3571.2,0.0,16640.3712,17980.5792,38911.7952,0.0,U,,
P69829,Nitrogen regulatory protein,ptsN,17.959,314090.0,292780.0,325690.0,353400.0,5640742.31,5258036.02,5849066.71,6346710.6,S',,
P69853,Tat proofreading chaperone DmsD,dmsD,23.344,44224.0,40552.0,49121.0,56236.0,1032365.0560000001,946645.888,1146680.624,1312773.1840000001,C',,
P69874,Spermidine/putrescine import ATP-binding protein PotA,potA,43.028,172710.0,173210.0,115600.0,114360.0,7431365.88,7452879.88,4974036.8,4920682.08,R,,
P69910;P69908,Glutamate decarboxylase beta;Glutamate decarboxylase alpha,gadB;gadA,52.668,4055.8,3460.7,81069.0,81402.0,213610.8744,182268.1476,4269742.092,4287280.536,A,,
P69913,Carbon storage regulator,csrA,6.8558,245500.0,237560.0,397180.0,395640.0,1683098.9000000001,1628663.848,2722986.6440000003,2712428.7120000003,U,,
P69922,L-fucose isomerase,fucI,64.976,1385.1,2446.7,891.36,1476.8,89998.2576,158976.7792,57917.00736,95956.55679999999,C,,
P69924,Ribonucleoside-diphosphate reductase 1 subunit beta,nrdB,43.517,288760.0,235440.0,362860.0,396270.0,12565968.920000002,10245642.48,15790578.620000001,17244481.59,S',,
P69931,DnaA regulatory inactivator Hda,hda,26.632,8155.0,16411.0,28837.0,20634.0,217183.96000000002,437057.75200000004,767986.984,549524.6880000001,S',,
P71298,Putative prophage CP4-6 integrase,intF,53.073,3327.3,3786.4,3175.3,4676.1,176589.7929,200955.6072,168522.6969,248174.6553,U,,
P75672,Uncharacterized protein YafS,yafS,27.244,0.0,0.0,5835.6,6524.2,0.0,0.0,158985.0864,177745.30479999998,U,,
P75687,Uncharacterized protein RclB,rclB,8.4717,4173.7,0.0,9604.3,7806.1,35358.33429,0.0,81364.74831,66130.93737,U,,
P75691,Aldehyde reductase YahK,yahK,37.978,98498.0,91260.0,435240.0,491930.0,3740757.044,3465872.2800000003,16529544.72,18682517.54,S,,
P75694,Uncharacterized protein YahO,yahO,9.8953,107060.0,107160.0,897560.0,995590.0,1059390.818,1060380.348,8881625.468,9851661.727,S,,
P75713,(S)-ureidoglycine aminohydrolase,allE,28.73,14514.0,33609.0,71632.0,72954.0,416987.22000000003,965586.5700000001,2057987.36,2095968.42,U,,
P75728,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",ubiF,42.953,45073.0,45271.0,53949.0,68222.0,1936020.5690000001,1944525.263,2317271.3970000003,2930339.566,S',,
P75736,Esterase YbfF,ybfF,28.437,141570.0,142810.0,169750.0,161470.0,4025826.0900000003,4061087.97,4827180.75,4591722.390000001,S,,
P75745,Uncharacterized protein YbgK,ybgK,34.386,200310.0,191950.0,379820.0,405630.0,6887859.66,6600392.7,13060490.520000001,13947993.180000002,S,,
P75746,UPF0271 protein YbgL,ybgL,25.8,24627.0,32608.0,29941.0,41971.0,635376.6,841286.4,772477.8,1082851.8,S,,
P75747,Protein AbrB,abrB,36.883,0.0,0.0,2607.0,1429.9,0.0,0.0,96153.981,52739.00170000001,U,,
P75767,Putative gluconeogenesis factor,ybhK,32.788,32182.0,40320.0,52177.0,56745.0,1055183.416,1322012.16,1710779.4759999998,1860555.0599999998,S,,
P75777,UPF0194 membrane protein YbhG,ybhG,36.415,23740.0,37515.0,60378.0,66526.0,864492.1,1366108.7249999999,2198664.87,2422544.29,S,,
P75779,PKHD-type hydroxylase YbiX,ybiX,25.528,8052.9,11763.0,9001.7,7134.7,205574.4312,300285.864,229795.3976,182134.62159999998,S,,
P75780,Catecholate siderophore receptor Fiu,fiu,81.959,183620.0,213640.0,61372.0,54719.0,15049311.58,17509720.76,5029987.748000001,4484714.521,U,,
P75782,Ribosomal RNA large subunit methyltransferase F,rlmF,34.226,61672.0,59513.0,36755.0,42104.0,2110785.872,2036891.9379999998,1257976.63,1441051.504,R,,
P75791,Uncharacterized protein YbiU,ybiU,47.329,11809.0,12226.0,38858.0,43915.0,558908.161,578644.354,1839110.2820000001,2078453.035,A,,
P75792,Sugar phosphatase YbiV,ybiV,30.412,46641.0,35926.0,131000.0,78692.0,1418446.092,1092581.5119999999,3983972.0,2393181.104,A,,
P75796,Glutathione import ATP-binding protein GsiA,gsiA,69.113,71306.0,48603.0,58895.0,60807.0,4928171.578,3359099.139,4070410.135,4202554.191,S,,
P75797,Glutathione-binding protein GsiB,gsiB,56.47,175710.0,182470.0,284520.0,276890.0,9922343.7,10304080.9,16066844.4,15635978.299999999,S,,
P75798,Glutathione transport system permease protein GsiC,gsiC,34.066,44131.0,45392.0,76970.0,53399.0,1503366.6460000002,1546323.8720000002,2622060.02,1819090.334,S,,
P75800,Putative cyclic di-GMP phosphodiesterase YliE,yliE,90.048,4195.8,3705.1,1661.5,2448.5,377823.3984,333636.8448,149614.752,220482.528,U,,
P75801,Putative lipoprotein YliF,yliF,49.872,8517.7,10017.0,5619.4,4827.3,424794.7344,499567.824,280250.7168,240747.1056,U,,
P75809,Flavin mononucleotide phosphatase YbjI,ybjI,30.196,22672.0,20806.0,28340.0,33899.0,684603.712,628257.976,855754.64,1023614.204,A,,
P75810,Inner membrane protein YbjJ,ybjJ,41.852,5388.5,5808.6,8812.9,10906.0,225519.50199999998,243101.52719999998,368837.49079999997,456437.91199999995,U,,
P75811,HTH-type transcriptional regulator RcdA,rcdA,20.307,5888.9,5546.6,6161.4,6695.0,119585.89229999998,112634.8062,125119.54979999998,135955.365,U,,
P75817,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,rlmC,41.955,9539.7,9739.0,9079.8,6961.1,400238.11350000004,408599.745,380943.00899999996,292052.9505,U,,
P75818,Uncharacterized lipoprotein YbjP,ybjP,18.991,230020.0,223230.0,515780.0,577980.0,4368309.82,4239360.93,9795177.98,10976418.18,S,,
P75820,N-acetylmuramoyl-L-alanine amidase AmiD,amiD,31.072,7376.0,5193.0,16290.0,14918.0,229187.072,161356.896,506162.88,463532.09599999996,S',,
P75821,Uncharacterized protein YbjS,ybjS,38.085,66076.0,69825.0,61258.0,69189.0,2516504.46,2659285.125,2333010.93,2635063.065,C',,
P75822,Uncharacterized protein YbjT,ybjT,53.706,19899.0,19640.0,33962.0,38409.0,1068695.6940000001,1054785.84,1823963.172,2062793.7540000002,U,,
P75823,Low specificity L-threonine aldolase,ltaE,36.494,204040.0,195830.0,448830.0,403680.0,7446235.76,7146620.02,16379602.02,14731897.92,S,,
P75826,Uncharacterized protein YbjE,ybjE,32.34,12307.0,10614.0,13047.0,11018.0,398008.38000000006,343256.76,421939.98000000004,356322.12000000005,U,,
P75829,Uncharacterized protein YbjX,ybjX,38.357,232910.0,203360.0,135030.0,151640.0,8933728.87,7800279.52,5179345.71,5816455.4799999995,R,,
P75830,Macrolide export protein MacA,macA,40.623,74896.0,69162.0,130730.0,156650.0,3042500.2079999996,2809567.926,5310644.79,6363592.949999999,S',,
P75831,Macrolide export ATP-binding/permease protein MacB,macB,70.702,20393.0,19652.0,46257.0,41429.0,1441825.886,1389435.704,3270462.414,2929113.158,C',,
P75838,Ribosomal protein S12 methylthiotransferase accessory factor YcaO,ycaO,65.651,170360.0,159760.0,92433.0,100080.0,11184304.36,10488403.76,6068318.882999999,6570352.08,R,,
P75839,UPF0702 transmembrane protein YcaP,ycaP,26.282,0.0,0.0,3414.6,4347.4,0.0,0.0,89742.5172,114258.36679999999,U,,
P75849,Uncharacterized protein YcbL,ycbL,23.784,191800.0,202370.0,366780.0,373270.0,4561771.2,4813168.08,8723495.52,8877853.68,S',,
P75863,Uncharacterized protein YcbX,ycbX,40.644,71678.0,73947.0,112700.0,115130.0,2913280.6319999998,3005501.868,4580578.8,4679343.72,S',,
P75864,Ribosomal RNA large subunit methyltransferase K/L;23S rRNA m2G2445 methyltransferase;23S rRNA m7G2069 methyltransferase,rlmL,78.853,80906.0,80258.0,96737.0,95293.0,6379680.818,6328584.073999999,7628002.660999999,7514138.929,R,,
P75867,Putative Lon protease homolog,ycbZ,65.818,57550.0,66795.0,52885.0,50559.0,3787825.9,4396313.31,3480784.9299999997,3327692.262,U,,
P75869,Protein Sxy,sxy,24.147,1037.1,801.14,1260.2,1308.7,25042.853699999996,19345.127579999997,30430.0494,31601.1789,U,,
P75870,Inner membrane protein YccS,yccS,81.667,10561.0,10286.0,10684.0,10047.0,862485.187,840026.762,872530.228,820508.349,A',,
P75874,Uncharacterized protein YccU,yccU,14.701,297810.0,230140.0,364070.0,379890.0,4378104.8100000005,3383288.14,5352193.07,5584762.890000001,S,,
P75876,Ribosomal RNA large subunit methyltransferase I,rlmI,44.356,265490.0,244110.0,141420.0,163470.0,11776074.440000001,10827743.16,6272825.5200000005,7250875.32,R,,
P75901,Putative inactive ferrous iron permease EfeU,efeU,30.18,0.0,2985.7,1149.4,937.31,0.0,90108.42599999999,34688.892,28288.015799999997,Unknown,,
P75913,Glyoxylate/hydroxypyruvate reductase A,ghrA,35.343,250620.0,242410.0,334070.0,351670.0,8857662.66,8567496.63,11807036.010000002,12429072.81,S',,
P75914,Probable phosphatase YcdX,ycdX,26.89,183370.0,188430.0,224860.0,268810.0,4930819.3,5066882.7,6046485.4,7228300.9,S',,
P75915,Chaperone protein YcdY,ycdY,20.724,162770.0,163750.0,233640.0,176200.0,3373245.48,3393555.0,4841955.36,3651568.8,A',,
P75919,Cardiolipin synthase C,clsC,53.665,60741.0,59653.0,52041.0,51877.0,3259665.765,3201278.245,2792780.265,2783979.205,U,,
P75931,Putative oxidoreductase YceM,yceM,33.681,22688.0,28052.0,40577.0,44458.0,764154.5279999999,944819.4119999999,1366673.937,1497389.8979999998,S',,
P75933,Flagella basal body P-ring formation protein FlgA,flgA,23.519,22716.0,18838.0,0.0,7731.8,534257.6039999999,443050.92199999996,0.0,181844.20419999998,C,,
P75936,Basal-body rod modification protein FlgD,flgD,23.575,170370.0,196770.0,0.0,0.0,4016472.75,4638852.75,0.0,0.0,C,,
P75937,Flagellar hook protein FlgE,flgE,42.045,444030.0,430270.0,4875.9,240.42,18669241.35,18090702.150000002,205007.2155,10108.4589,C,,
P75938,Flagellar basal-body rod protein FlgF,flgF,25.912,40197.0,34519.0,0.0,0.0,1041584.664,894456.328,0.0,0.0,C,,
P75942,Peptidoglycan hydrolase FlgJ,flgJ,34.475,4451.1,3929.9,0.0,0.0,153451.67250000002,135483.30250000002,0.0,0.0,U,,
P75946,Uncharacterized protein YcfL,ycfL,13.981,27003.0,27412.0,37084.0,40933.0,377528.94299999997,383247.172,518471.404,572284.273,S',,
P75949,Beta-hexosaminidase,nagZ,37.594,163080.0,127740.0,190400.0,180420.0,6130829.5200000005,4802257.5600000005,7157897.600000001,6782709.48,S',,
P75952,HTH-type transcriptional repressor ComR,comR,23.361,70146.0,60817.0,24644.0,27652.0,1638680.706,1420745.9370000002,575708.484,645978.372,C,,
P75954,"Probable L,D-transpeptidase YcfS",ycfS,34.636,37270.0,43042.0,13792.0,9053.7,1290883.7200000002,1490802.712,477699.71200000006,313583.95320000005,U,,
P75957,Lipoprotein-releasing system ATP-binding protein LolD,lolD,25.438,103110.0,128270.0,138230.0,153780.0,2622912.1799999997,3262932.26,3516294.7399999998,3911855.6399999997,A',,
P75958,Lipoprotein-releasing system transmembrane protein LolE,lolE,45.344,51262.0,42716.0,40938.0,69435.0,2324424.128,1936914.304,1856292.672,3148460.64,A,,
P75959,N-acetyl-D-glucosamine kinase,nagK,33.042,56221.0,53217.0,73079.0,71162.0,1857654.2820000001,1758396.114,2414676.318,2351334.804,S',,
